"Temp"	"S"	"K"	"BMmax"	"TLmax"	"maxBM"
15	100	0.1	6	2.89196106911796	7144.11841414219
15	100	0.1	6	3	40464.820456115
15	100	0.1	6	2.58628362355393	1480.11773643516
15	100	0.1	6	2.90087577614712	26401.8844582753
15	100	0.1	6	3.35761402002148	1593.48099100326
15	100	0.1	6	3.64656621284613	1684.85822855034
15	100	0.1	6	2.8752669205845	2105.99357776424
15	100	0.1	6	1	13894.3507365191
15	100	0.1	6	3.17890128395686	3829.97694343138
20	100	0.1	6	2.08476565628998	772.392570601588
20	100	0.1	6	2.52729033922158	46.8323443470098
20	100	0.1	6	2	9081.70047472632
20	100	0.1	6	1	2493.71307100884
20	100	0.1	6	1	3172.1473770506
20	100	0.1	6	2	2049.1230050471
20	100	0.1	6	1	7551.25938379285
20	100	0.1	6	2.09304439159946	568.917014829414
20	100	0.1	6	2	621.382483183279
20	100	0.1	6	1	4.0369922822535
20	100	0.1	6	2	1429.40216387304
20	100	0.1	6	2	9642.70764272684
20	100	0.1	6	1	17881.9242245308
20	100	0.1	6	1	5475.86397147485
20	100	0.1	6	2.53087493721679	28.8202165398244
20	100	0.1	6	1	8.2882916041125
20	100	0.1	6	2	28.7190537825351
20	100	0.1	6	2	32.5040129482755
20	100	0.1	6	1	13155.9853504499
20	100	0.1	6	2	18.0418960956839
20	100	0.1	6	2.00776079129128	287.808265269344
20	100	0.1	6	2	1875.47842694467
20	100	0.1	6	1	3785.83044792219
20	100	0.1	6	2	3266.3750754902
20	100	0.1	6	2.02730934440029	220.668369627803
20	100	0.1	6	2	26.1480822034884
20	100	0.1	6	1	13134.8947734819
20	100	0.1	6	2	130.253600351371
20	100	0.1	6	2	26.2912838928444
20	100	0.1	6	1	3898.45967217658
20	100	0.1	6	2	186.708036051383
20	100	0.1	6	1	5.7634130160806
20	100	0.1	6	1	8948.40847747796
20	100	0.1	6	2.56651297138291	89.6710987516345
20	100	0.1	6	2	1030.39957828978
20	100	0.1	6	2.52798200300778	823.918563308896
20	100	0.1	6	2	603.195303732186
20	100	0.1	6	1	15068.729639069
20	100	0.1	6	1	5983.53236211974
20	100	0.1	6	1	3760.31715129211
20	100	0.1	6	1	2100.79977232693
20	100	0.1	6	2.2255946535419	710.804042119206
20	100	0.1	6	2	752.889548800946
20	100	0.1	6	2	793.118293935402
20	100	0.1	6	2.1693225427333	487.880901505193
20	100	0.1	6	1	9534.41346145031
20	100	0.1	6	1	976.479235685614
20	100	0.1	6	2	115.777723058686
20	100	0.1	6	2.83603562661997	20.4394526693277
